country	n_forms	at	t_at	capital_exp	revenue_total	income	va	rd	wages	emp	year	n_pars	fdi	fdi_income	n_groups	profit_return	net_interest	income_equity	capital_gains	txt	income_equity1	income_equity2	_	us_related_sales	us_unrelated_sales	for1_relates_sales	for1_unrelates_sales	for2_relates_sales	for2_unrelates_sales	iso
Spain	647.0	180316.0	16543.0	2573.0	94595.0	8816.0	17640.0	473.0	11165.0	175.9	2018					5315.0	-1851.0	4315.0	432.0	1246.0				1091.0	967.0	2043.0	58100.0	17605.0	10591.0	ESP
Spain	701.0	186114.0	17467.0	2412.0	91014.0	9441.0	17734.0	401.0	11467.0	189.5	2019	516.0				4979.0	-1158.0			925.0	5051.0			1414.0	603.0	2600.0	56821.0	16945.0	9667.0	ESP
Spain	679.0	175558.0	17224.0	2076.0	87502.0	8270.0	16839.0	415.0	11692.0	185.8	2020					3201.0	-1113.0			723.0				1264.0	636.0	2225.0	53853.0	16571.0	10078.0	ESP
Spain	684.0	165880.0	16868.0	2118.0	89740.0	6531.0	17190.0	536.0	11841.0	180.5	2021					3146.0	-1094.0	4195.0	19.0	824.0				1388.0	514.0	1702.0	61685.0	12101.0	9486.0	ESP
Sri Lanka	7.0				157.0	18.0					2004			9.0	17.0															LKA
Sri Lanka	7.0	293.0							8.0	1.4	2005																			LKA
Sri Lanka	7.0	204.0			307.0	30.0			8.0	1.3	2006																			LKA
Sri Lanka	7.0	245.0			357.0	23.0			8.0	1.4	2007																			LKA
Sri Lanka	7.0	232.0			417.0	9.0			8.0	1.3	2008																			LKA
Sri Lanka	8.0	506.0	102.0	2.0	353.0	7.0	126.0	0.0	58.0	4.5	2009		85.0	9.0	6.0															LKA
Sri Lanka	8.0	537.0	97.0	1.0	362.0	-2.0	124.0	0.0	58.0	4.5	2010																			LKA
Sri Lanka	10.0	582.0	91.0	4.0	427.0	-43.0	87.0	0.0	62.0	5.2	2011																			LKA
Sri Lanka	10.0	597.0	49.0	2.0	455.0	-18.0	102.0	0.0	59.0	4.9	2012																			LKA
Sri Lanka	8.0	546.0	36.0		318.0	5.0	126.0	0.0	60.0	4.4	2013																			LKA
Sri Lanka	12.0	619.0	63.0	13.0	448.0	49.0	122.0		42.0	3.8	2014			16.0	10.0															LKA
Sri Lanka	12.0	611.0	52.0	5.0	358.0	34.0	108.0		41.0	3.7	2015																			LKA
Sri Lanka	11.0	578.0	53.0	5.0	312.0	49.0	121.0		40.0	3.7	2016																			LKA
Sri Lanka	11.0	594.0	59.0	5.0	327.0	45.0	117.0		41.0	4.3	2017																			LKA
Sri Lanka	11.0	583.0	58.0	5.0	337.0	45.0	115.0		42.0	4.3	2018																			LKA
Sri Lanka	12.0	690.0	65.0	4.0	335.0	52.0	120.0		36.0	3.8	2019	27.0																		LKA
Sri Lanka	12.0	668.0	84.0	4.0	328.0	47.0	118.0		36.0	3.8	2020																			LKA
Sri Lanka	12.0	715.0	86.0	4.0	381.0	56.0	131.0		35.0	3.9	2021																			LKA
St. Kitts and Nevis	2.0										2004																			KNA
St. Kitts and Nevis	3.0										2005																			KNA
St. Kitts and Nevis	3.0										2006																			KNA
St. Kitts and Nevis	4.0										2007																			KNA
St. Kitts and Nevis	4.0										2008																			KNA
St. Kitts and Nevis	6.0		4.0		34.0		7.0	0.0	7.0	0.2	2009			-1.0	1.0															KNA
St. Kitts and Nevis	7.0		4.0		34.0		1.0	0.0	7.0	0.2	2010																			KNA
St. Kitts and Nevis	6.0		4.0		34.0		12.0	0.0	7.0	0.2	2011																			KNA
St. Kitts and Nevis	6.0		4.0		34.0		12.0	0.0	7.0	0.2	2012																			KNA
St. Kitts and Nevis	2.0		4.0		34.0		12.0	0.0	7.0	0.2	2013																			KNA
St. Kitts and Nevis	12.0	1556.0	100.0		325.0	93.0	112.0	0.0	27.0	0.8	2014		572.0		10.0															KNA
St. Kitts and Nevis	10.0	1497.0	92.0		328.0	95.0	131.0	0.0	31.0	0.8	2015																			KNA
St. Kitts and Nevis	12.0	1680.0	103.0	4.0	457.0	140.0	176.0	0.0	28.0	0.8	2016																			KNA
St. Kitts and Nevis	12.0	1873.0	105.0	8.0	425.0	141.0	172.0	0.0	28.0	0.8	2017																			KNA
St. Kitts and Nevis	11.0	1977.0	108.0	9.0	359.0	111.0	154.0	0.0	27.0	0.7	2018																			KNA
St. Kitts and Nevis	13.0	2354.0	110.0	7.0	353.0	68.0	117.0	0.0	31.0	0.7	2019	14.0																		KNA
St. Kitts and Nevis	12.0	1137.0	107.0	2.0	262.0	30.0	71.0	0.0	31.0	0.7	2020																			KNA
St. Kitts and Nevis	12.0	1155.0	105.0	2.0	280.0	55.0	98.0	0.0	31.0	0.7	2021																			KNA
St. Lucia	3.0	77.0	18.0		56.0	14.0			4.0	0.4	2004		37.0	14.0	6.0															LCA
St. Lucia	3.0	106.0			86.0	30.0			5.0	0.4	2005																			LCA
St. Lucia	2.0	125.0							4.0	0.4	2006																			LCA
St. Lucia	3.0	194.0							4.0	0.4	2007																			LCA
St. Lucia	3.0	237.0							5.0	0.4	2008																			LCA
St. Lucia	5.0	171.0	14.0		149.0		54.0	0.0	7.0	0.5	2009		117.0		5.0															LCA
St. Lucia	5.0	334.0	16.0	2.0	156.0		61.0	0.0	6.0	0.5	2010																			LCA
St. Lucia	4.0	266.0	8.0	2.0				0.0	6.0	0.4	2011																			LCA
St. Lucia	5.0	294.0	11.0	2.0		56.0	30.0	0.0	7.0	0.5	2012																			LCA
St. Lucia	5.0	294.0	7.0	1.0	125.0	74.0	26.0	0.0	7.0	0.5	2013																			LCA
St. Lucia	7.0	291.0	7.0		42.0	61.0	19.0	0.0	2.0	0.1	2014		135.0	52.0	7.0															LCA
St. Lucia	7.0	288.0	7.0		40.0	31.0	-10.0	0.0	2.0	0.1	2015																			LCA
St. Lucia	7.0	302.0	7.0		43.0	35.0	-6.0	0.0	2.0	0.1	2016																			LCA
St. Lucia	8.0	458.0	7.0		44.0	51.0	-10.0	0.0	2.0	0.1	2017																			LCA
St. Lucia	8.0	334.0	7.0		43.0	33.0	-10.0	0.0	2.0	0.1	2018																			LCA
St. Lucia	8.0	431.0	6.0		53.0	58.0	10.0	0.0	3.0	0.2	2019	13.0																		LCA
St. Lucia	9.0	533.0	6.0		52.0	51.0	-1.0	0.0		0.2	2020																			LCA
St. Lucia	10.0	735.0	15.0	2.0	55.0	63.0	12.0	0.0		0.2	2021																			LCA
St. Vincent and the Grenadines	2.0										2004																			VCT
St. Vincent and the Grenadines	2.0										2005																			VCT
St. Vincent and the Grenadines	1.0	7.0							1.0		2006																			VCT
St. Vincent and the Grenadines	1.0										2007																			VCT
St. Vincent and the Grenadines	1.0										2008																			VCT
St. Vincent and the Grenadines	0.0	8.0	1.0			-1.0		0.0	1.0		2009		1.0		0.0															VCT
St. Vincent and the Grenadines	0.0	8.0	1.0			-1.0		0.0	1.0		2010																			VCT
St. Vincent and the Grenadines	0.0	8.0	1.0			-1.0		0.0	1.0		2011																			VCT
St. Vincent and the Grenadines	0.0	8.0	1.0			-1.0		0.0	1.0		2012																			VCT
St. Vincent and the Grenadines	0.0	8.0	1.0			-1.0		0.0	1.0		2013																			VCT
St. Vincent and the Grenadines	0.0	11.0	3.0		6.0	-3.0	-1.0	0.0	2.0	0.1	2014		6.0	-1.0	0.0															VCT
St. Vincent and the Grenadines	0.0	11.0	3.0		6.0	-3.0	-1.0	0.0	2.0	0.1	2015																			VCT
St. Vincent and the Grenadines	0.0	11.0	3.0		6.0	-3.0	-1.0	0.0	2.0	0.1	2016																			VCT
St. Vincent and the Grenadines	0.0	11.0	3.0		6.0	-3.0	-1.0	0.0	2.0	0.1	2017																			VCT
St. Vincent and the Grenadines	0.0	11.0	3.0		6.0	-3.0	-1.0	0.0	2.0	0.1	2018																			VCT
St. Vincent and the Grenadines	0.0	8.0	1.0		7.0		2.0	0.0	2.0	0.1	2019	1.0																		VCT
St. Vincent and the Grenadines	0.0	8.0	1.0		7.0		2.0	0.0	2.0		2020																			VCT
St. Vincent and the Grenadines	0.0	8.0	1.0		7.0		2.0	0.0	2.0		2021																			VCT
Sudan	0.0	1.0						0.0	0.0	0.0	2009				0.0															SDN
Sudan	0.0	1.0						0.0	0.0	0.0	2010																			SDN
Sudan	0.0	1.0						0.0	0.0	0.0	2011																			SDN
Sudan	0.0	1.0						0.0	0.0	0.0	2012																			SDN
Sudan	0.0	1.0						0.0	0.0	0.0	2013																			SDN
Sudan	1.0							0.0	0.0	0.0	2019	1.0																		SDN
Sudan	1.0							0.0	0.0	0.0	2020																			SDN
Sudan	1.0							0.0	0.0	0.0	2021																			SDN
Suriname	4.0	324.0	141.0		354.0	63.0			25.0	0.7	2004				6.0															SUR
Suriname	4.0				422.0	44.0			24.0	0.7	2005																			SUR
Suriname	4.0				535.0	65.0			34.0	0.7	2006																			SUR
Suriname	4.0				563.0	77.0			36.0	0.7	2007																			SUR
Suriname	3.0								35.0	0.6	2008																			SUR
Suriname	3.0					-21.0		1.0		0.7	2009				2.0															SUR
Suriname	3.0									0.6	2010																			SUR
Suriname	3.0							1.0		0.6	2011																			SUR
Suriname	3.0							1.0		0.6	2012																			SUR
Suriname	3.0							1.0		0.6	2013																			SUR
Suriname	3.0			5.0		-13.0	55.0			0.7	2014				2.0															SUR
Suriname	3.0									0.9	2015																			SUR
Suriname	3.0							1.0	49.0	1.3	2016																			SUR
Suriname	3.0									1.4	2017																			SUR
Suriname	3.0										2018																			SUR
Suriname	5.0										2019	8.0																		SUR
Suriname	5.0		1007.0								2020																			SUR
Suriname	6.0		1005.0								2021																			SUR
Swaziland	2.0										2004																			SWZ
Swaziland	2.0								9.0	0.2	2005																			SWZ
Swaziland	2.0								9.0	0.2	2006																			SWZ
Swaziland	2.0										2007																			SWZ
Swaziland	2.0										2008																			SWZ
Swaziland	2.0		30.0	2.0				0.0		0.2	2009		1.0	1.0	2.0															SWZ
Swaziland	2.0		33.0	3.0				0.0		0.2	2010																			SWZ
Swaziland	2.0		29.0	1.0				0.0		0.2	2011																			SWZ
Swaziland	2.0		26.0	1.0				0.0		0.2	2012																			SWZ
Swaziland	2.0		23.0	1.0				0.0		0.2	2013																			SWZ
Swaziland	2.0		26.0	3.0						0.2	2014				2.0															SWZ
Swaziland	1.0		24.0							0.2	2015																			SWZ
Swaziland	1.0		25.0	1.0						0.2	2016																			SWZ
Swaziland	1.0		26.0	1.0						0.1	2017																			SWZ
Sweden	345.0				44770.0	5297.0			6384.0	102.8	2004			1161.0	362.0	2634.0	613.0	2800.0	12.0	152.0			44677.0							SWE
Sweden	355.0	99926.0			52074.0	2471.0			6919.0	107.1	2005					1369.0	491.0	1671.0	-123.0	455.0										SWE
Sweden	364.0				51923.0	2341.0			7051.0	106.1	2006					1740.0	281.0	1601.0	-743.0	267.0										SWE
Sweden	374.0										2007					1355.0	-117.0	4344.0	1102.0	323.0										SWE
Sweden	360.0										2008					-1065.0	825.0	5144.0	1337.0	177.0										SWE
Sweden	310.0	126477.0	6896.0	1028.0	41704.0	-733.0	7023.0	1133.0	6110.0	80.0	2009				200.0	-642.0	604.0			226.0			41704.0							SWE
Sweden	302.0	117341.0	3339.0	452.0	30713.0	1019.0	5892.0	400.0	4662.0	64.9	2010					-295.0	563.0	2622.0	-930.0	377.0				884.0	192.0	956.0	18127.0	7327.0	2736.0	SWE
Sweden	310.0	121894.0	4457.0	522.0	36284.0	2981.0	7379.0	544.0	5466.0	72.3	2011					17.0	938.0	3099.0	343.0	477.0				1008.0	203.0	1301.0	21417.0	8544.0	3256.0	SWE
Sweden	321.0	130428.0	4749.0	848.0	36134.0	4885.0	9305.0	572.0	5578.0	74.9	2012					2029.0	660.0	2823.0	12.0	-22.0				1208.0	393.0	2834.0	19864.0	7398.0	3552.0	SWE
Sweden	323.0	148119.0	4798.0	892.0	35045.0	3100.0	8682.0	644.0	5807.0	80.1	2013					1815.0	-142.0	1887.0	4.0	605.0				962.0	1173.0	2658.0	19476.0	6241.0	3690.0	SWE
Sweden	385.0	138512.0	4015.0	510.0	37735.0	2666.0	10981.0	822.0	6223.0	72.1	2014		33077.0	1448.0	243.0	3195.0	309.0			475.0			37735.0	2020.0	408.0	1989.0	21493.0	7484.0	3621.0	SWE
Sweden	383.0	124991.0	4297.0	1202.0	34236.0	3016.0	9899.0	706.0	5905.0	71.3	2015					2489.0	155.0	987.0	186.0	646.0				1847.0	337.0	1377.0	19528.0	6275.0	4247.0	SWE
Sweden	382.0	124916.0	4375.0	608.0	34683.0	5066.0	10014.0	713.0	5867.0	71.7	2016					2938.0	-62.0	2913.0	-44.0	741.0				2157.0	380.0	1226.0	18878.0	7043.0	4461.0	SWE
Sweden	387.0	125637.0	4827.0	858.0	32824.0	5388.0	9628.0	800.0	5714.0	72.0	2017					3062.0	-376.0	2750.0	8.0	432.0				2569.0	313.0	1166.0	17873.0	5524.0	4663.0	SWE
Sweden	388.0	118911.0	5249.0	806.0	34701.0	4461.0	8203.0	825.0	5629.0	71.9	2018					1880.0	-527.0			711.0				2519.0	264.0	1358.0	18728.0	6111.0	4875.0	SWE
Sweden	423.0	160033.0	5505.0	770.0	35942.0	15688.0	9039.0	793.0	5610.0	65.5	2019	350.0				2548.0	-297.0			865.0		51.0		2262.0	316.0	1581.0	21233.0	5541.0	3863.0	SWE
Sweden	423.0	162425.0	6379.0	1261.0	32749.0	11415.0	8647.0	765.0	5298.0	59.9	2020					2376.0	-101.0			565.0				1593.0	368.0	1678.0	21142.0	4369.0	3169.0	SWE
Sweden	414.0	158933.0	7648.0	1867.0	38285.0	-9930.0	11284.0	878.0	5750.0	61.2	2021					4401.0	-33.0			447.0				2093.0	354.0	1380.0	26475.0	4379.0	3143.0	SWE
Switzerland	552.0	318941.0	7251.0		138855.0	26155.0			5878.0	79.0	2004		104948.0	12010.0	416.0	8854.0	-110.0	17099.0	5.0	1142.0			135897.0							CHE
Switzerland	571.0	342953.0			166870.0	40019.0			7497.0	100.7	2005					11089.0	-892.0	29835.0	506.0	1431.0										CHE
Switzerland	607.0	401703.0			192645.0	44712.0			8142.0	109.5	2006					14033.0	-510.0	32043.0	-42.0	1574.0										CHE
Switzerland	637.0	440678.0			240629.0	49141.0			8375.0	90.4	2007					15515.0	-713.0	34863.0	134.0	1655.0										CHE
Switzerland	628.0	439642.0			284939.0	54847.0			9087.0	96.6	2008					18415.0	-696.0	37988.0	-81.0	1822.0										CHE
Switzerland	611.0	535067.0	11161.0	1735.0	251072.0	56951.0	35316.0	1436.0	9313.0	88.0	2009		128878.0	16656.0	292.0	22633.0	-1433.0	34522.0		2188.0			251072.0							CHE
Switzerland	606.0	535946.0	11441.0	1611.0	268723.0	55339.0	33555.0	1588.0	9749.0	88.1	2010					21618.0	-1519.0	36222.0	-99.0	2373.0				17632.0	7845.0	7643.0	60844.0	97727.0	74815.0	CHE
Switzerland	611.0	622317.0	11610.0	1881.0	305415.0	60729.0	40469.0	2306.0	11115.0	91.9	2011					26838.0	-1566.0	38018.0	-134.0	3949.0				18861.0	8663.0	9705.0	67778.0	116210.0	81827.0	CHE
Switzerland	629.0	684381.0	11433.0	1671.0	292243.0	54019.0	36460.0	2364.0	11414.0	88.7	2012					23741.0	-1952.0	32608.0	230.0	2518.0				20613.0	9159.0	6853.0	61745.0	106324.0	85078.0	CHE
Switzerland	640.0	714945.0	11741.0	1779.0	284983.0	64468.0	47523.0	3749.0	11191.0	87.2	2013					34743.0	-1700.0	32716.0	-88.0	2859.0				16730.0	6602.0	6637.0	63110.0	109797.0	79242.0	CHE
Switzerland	748.0	766307.0	10291.0	2068.0	337624.0	70604.0	53058.0	4441.0	13077.0	103.1	2014		141826.0	20789.0	380.0	38185.0	-1578.0	33619.0	1414.0	2677.0			337624.0	22085.0	7542.0	6715.0	73624.0	138596.0	86514.0	CHE
Switzerland	775.0	856690.0	11438.0	2251.0	311613.0	74134.0	54707.0	4223.0	13307.0	105.4	2015					39664.0	-1597.0	37699.0	-121.0	3105.0				18756.0	6571.0	6943.0	68476.0	132063.0	76276.0	CHE
Switzerland	781.0	926017.0	14167.0	3864.0	314670.0	68302.0	56492.0	4410.0	12886.0	97.9	2016					42521.0	-2137.0	28853.0	580.0	3649.0				23721.0	7524.0	9765.0	62711.0	129776.0	78084.0	CHE
Switzerland	791.0	1076215.0	14721.0	2896.0	353127.0	66939.0	51521.0	4950.0	13405.0	98.7	2017					36891.0	-2326.0	34405.0	-575.0	3781.0				29125.0	7464.0	12593.0	72339.0	132093.0	96179.0	CHE
Switzerland	784.0	1060287.0	15402.0	2761.0	411121.0	84440.0	56478.0	5553.0	13468.0	98.7	2018					40290.0	-923.0	43573.0	5162.0	4583.0				29425.0	10031.0	12727.0	98091.0	130087.0	127928.0	CHE
Switzerland	845.0	1231078.0	15863.0	2705.0	394116.0	71763.0	56041.0	4578.0	13356.0	100.9	2019	502.0				40631.0	-1237.0			1407.0	39505.0			21011.0	9571.0	22232.0	82827.0	124380.0	131352.0	CHE
Switzerland	836.0	1184939.0	14368.0	2027.0	350671.0	55400.0	40270.0	5377.0	12926.0	95.5	2020					24441.0	-300.0			3845.0				20148.0	9040.0	17254.0	79736.0	117526.0	105648.0	CHE
Switzerland	841.0	1106882.0	14323.0	2313.0	413073.0	66179.0	51470.0	6060.0	13512.0	93.4	2021					34714.0	15.0			6101.0				21496.0	9732.0	17777.0	95639.0	143257.0	123937.0	CHE
Syria	2.0										2004				5.0															SYR
Syria	2.0								2.0	0.1	2005																			SYR
Syria	2.0										2006																			SYR
Syria	2.0										2007																			SYR
Syria	2.0										2008																			SYR
Syria	2.0				8.0		5.0	0.0	4.0	0.2	2009		7.0	1.0	1.0															SYR
Syria	2.0				8.0	1.0	6.0	0.0		0.2	2010																			SYR
Syria	2.0				8.0	1.0	6.0	0.0		0.2	2011																			SYR
Syria	2.0					1.0	6.0	0.0		0.2	2012																			SYR
Syria	2.0					1.0	6.0	0.0		0.2	2013																			SYR
Syria	2.0		1.0		5.0		1.0	0.0	0.0	0.0	2014				1.0															SYR
Syria	2.0			1.0		1.0	5.0	0.0	0.0	0.0	2015																			SYR
Syria	2.0			1.0			3.0	0.0	0.0	0.0	2016																			SYR
Syria	2.0			1.0				0.0	0.0	0.0	2017																			SYR
Syria	0.0	1.0						0.0	0.0	0.0	2018																			SYR
Taiwan	241.0	73262.0	4999.0		33363.0	3219.0			2053.0	83.5	2004		12059.0	1657.0	303.0	2362.0	94.0	862.0	170.0	745.0			31138.0							TWN
Taiwan	239.0	78320.0			37903.0	2161.0			2276.0	92.0	2005					2371.0	-91.0	94.0	-133.0	415.0										TWN
Taiwan	258.0	92762.0			41094.0	2349.0			2393.0	94.6	2006					2586.0	29.0	135.0	78.0	547.0										TWN
Taiwan	262.0	106444.0			43928.0	3100.0			2632.0	104.5	2007					3225.0	71.0	190.0	66.0	671.0										TWN
Taiwan	250.0				44605.0	-511.0			2535.0	100.7	2008						-2200.0	232.0	-4151.0	-2.0										TWN
Taiwan	228.0	117444.0	8062.0	1100.0	37446.0	3089.0	5007.0	196.0	2512.0	90.7	2009		18970.0		166.0	3001.0	-1772.0	41.0	1.0	654.0			37446.0							TWN
Taiwan	226.0	141735.0	8858.0	1275.0	44270.0	4106.0	6158.0	278.0	2727.0	88.9	2010					4104.0	-2222.0	79.0	636.0	713.0				2573.0	335.0	775.0	26080.0	5584.0	2640.0	TWN
Taiwan	224.0	84794.0	7861.0	1001.0	37884.0	3799.0	7648.0	242.0	2730.0	86.8	2011					4162.0	-593.0	131.0	260.0	754.0				2360.0	491.0	551.0	23618.0	5774.0	3692.0	TWN
Taiwan	225.0	80317.0	7385.0	1323.0	36873.0	3240.0	7406.0	274.0	2813.0	88.4	2012					3769.0	-415.0	121.0	54.0	704.0				2633.0	217.0	1388.0	22873.0	6063.0	2409.0	TWN
Taiwan	226.0	70551.0	6965.0	992.0	34813.0	2891.0	6936.0	269.0	2818.0	86.9	2013					3247.0	-378.0	139.0	51.0	546.0				1460.0	616.0	1458.0	23109.0	4158.0	2956.0	TWN
Taiwan	256.0	73990.0	7793.0	1302.0	38691.0	3292.0	7500.0	443.0	3168.0	98.3	2014		15675.0	1276.0	182.0	3249.0	-312.0			559.0			38691.0	1672.0	641.0	1726.0	24636.0	6053.0	2989.0	TWN
Taiwan	253.0	70549.0	7693.0	1208.0	37787.0	2845.0	7235.0	423.0	3156.0	94.0	2015					2887.0	-214.0	322.0	110.0	474.0				1955.0	581.0	911.0	24804.0	5344.0	3203.0	TWN
Taiwan	258.0	71511.0	9068.0	2152.0	36611.0	2905.0	7480.0	383.0	3239.0	100.1	2016					2878.0	-121.0	318.0	195.0	485.0				2189.0	616.0	552.0	23635.0	5370.0	3331.0	TWN
Taiwan	261.0	81507.0	13309.0	2672.0	39839.0	3534.0	8719.0	440.0	3394.0	82.4	2017					3412.0	-245.0	417.0	283.0	578.0				2283.0	603.0	786.0	25016.0	8297.0	1774.0	TWN
Taiwan	260.0	86233.0	14991.0	3921.0	43694.0	3530.0	9558.0	438.0	3912.0	91.2	2018					3132.0	-386.0	648.0	335.0	585.0				2694.0	613.0	1598.0	27431.0	8903.0	1185.0	TWN
Taiwan	284.0	90967.0	16934.0	5101.0	46273.0	3896.0	10258.0	461.0	3956.0	92.6	2019	283.0				3508.0	-399.0		473.0	717.0				2074.0	392.0	3535.0	28485.0	9319.0	1115.0	TWN
Taiwan	292.0	105260.0	16012.0	5076.0	48755.0	3838.0	10445.0	440.0	4322.0	97.4	2020					2870.0	-246.0	470.0	1154.0	655.0				2147.0	480.0	3493.0	30191.0	9688.0	1562.0	TWN
Taiwan	292.0	98551.0	19080.0	4687.0	58053.0	4238.0	13353.0	602.0	4927.0	101.4	2021					4315.0	-215.0	647.0	107.0	831.0				2857.0	532.0	1624.0	35998.0	13876.0	2376.0	TWN
Tajikistan					5.0	-1.0			1.0	0.1	2004				1.0															TJK
Tajikistan					5.0	-1.0			1.0	0.1	2005																			TJK
Tajikistan					5.0	-1.0			1.0	0.1	2006																			TJK
Tajikistan					5.0	-1.0			1.0	0.1	2007																			TJK
Tajikistan					5.0	-1.0			1.0	0.1	2008																			TJK
Tajikistan	1.0	75.0			36.0	7.0	14.0	0.0	4.0	0.6	2014		47.0	8.0	1.0															TJK
Tajikistan	1.0				36.0	7.0	14.0	0.0	4.0	0.6	2015																			TJK
Tajikistan	1.0	61.0			34.0	4.0	10.0	0.0	3.0	0.4	2016																			TJK
Tajikistan	1.0	64.0			36.0	4.0	10.0	0.0	3.0	0.4	2017																			TJK
Tajikistan	1.0	63.0			37.0	4.0	9.0	0.0	3.0	0.4	2018																			TJK
Tajikistan	3.0	61.0		3.0	71.0		38.0	0.0	5.0	0.9	2019	4.0																		TJK
Tajikistan	3.0	64.0		4.0	68.0		37.0	0.0	5.0	0.9	2020																			TJK
Tajikistan	3.0	67.0		4.0	81.0		42.0	0.0	5.0	0.9	2021																			TJK
Tanzania	2.0										2004																			TZA
Tanzania	2.0										2005																			TZA
Tanzania	2.0	81.0							7.0	0.6	2006																			TZA
Tanzania	2.0										2007																			TZA
Tanzania	2.0										2008																			TZA
Tanzania	3.0	393.0	24.0	1.0	151.0	12.0	17.0	0.0	14.0	0.6	2009				3.0															TZA
Tanzania	2.0		35.0	2.0	140.0	13.0	24.0	0.0	16.0	0.7	2010																			TZA
Tanzania	2.0		24.0	3.0	158.0	7.0	20.0	0.0	17.0	1.1	2011																			TZA
Tanzania	7.0	1203.0			227.0	-66.0	24.0	0.0	42.0		2012																			TZA
Tanzania	9.0		247.0		398.0	-13.0	151.0	0.0	44.0	0.9	2013																			TZA
Tanzania	20.0	2905.0	454.0		324.0		38.0	0.0	47.0	2.0	2014		1291.0	-48.0	8.0															TZA
Tanzania	20.0	2990.0	492.0	6.0	322.0	-82.0	85.0	0.0	50.0	2.0	2015																			TZA
Tanzania	20.0	3155.0	506.0		278.0	-4.0	116.0	0.0	45.0	2.5	2016																			TZA
Tanzania	20.0	3244.0	484.0	23.0	371.0	-8.0	102.0	0.0	51.0	3.9	2017																			TZA
Tanzania	21.0	3287.0	489.0	34.0	233.0	-21.0	82.0	0.0	45.0	3.1	2018																			TZA
Tanzania	22.0	3281.0	519.0	7.0	289.0	-46.0	127.0	0.0	33.0	1.9	2019	20.0																		TZA
Tanzania	22.0	3484.0	514.0	15.0	238.0	-4.0	114.0	0.0	30.0	1.5	2020																			TZA
Tanzania	17.0	3439.0	478.0	4.0	270.0	65.0	140.0	0.0	32.0	1.6	2021																			TZA
Thailand	231.0	33855.0	7993.0		31449.0	2721.0			1292.0	142.7	2004		6913.0	1521.0	254.0	2962.0	-40.0	269.0	7.0	760.0			29248.0							THA
Thailand	221.0	38277.0			37252.0	2515.0			1238.0	146.8	2005					3056.0	-81.0	111.0	121.0	962.0										THA
Thailand	227.0	45221.0			42887.0	3559.0			1416.0	146.8	2006					4040.0	-176.0	267.0	558.0	1409.0										THA
Thailand	230.0	51049.0			46249.0	3427.0			1734.0	156.4	2007					4477.0	-229.0	269.0	-33.0	1536.0										THA
Thailand	216.0	48326.0			52029.0	3671.0			1886.0	169.5	2008					5710.0	-771.0	307.0	-577.0	1922.0										THA
